department,disease,question,answer,page_url,aaa,aaa,aaa,aaa,time
内科,肺炎,http://ask.39.net/question/66039111.html,武汉不明原因肺炎可以吃海鲜吗?,武汉不明原因肺炎可以吃海鲜的，只要是熟透的海鲜就可以吃的，生的不能吃的，生的海鲜有病毒细菌，有可能传染疾病的。武汉不明原因肺炎原发传染源不太清楚，有可能野生动物传染的，生的海鲜也有危险，熟了就没事的。吃东西注意点就可以的。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039112.html,武汉不明原因肺炎会传染吗?,会传染，通过呼吸道、接触等传播。感染新型冠状病毒后约半数患者多在3-5天后出现胸闷、呼吸困难。而普通感冒一般没有发热及全身症状，或仅有低热、头痛。办公建筑需注意防“疫”，有外窗的房间宜适当使外窗保持一定开度，无外窗的房间建议在使用过程中让房间门保持一定的开度。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039110.html,肺炎起源?,肺炎大多数情况下属于肺组织的感染，主要是肺泡组织的感染，大多数肺炎在早期可以是上呼吸道的感染，一般上呼吸道感染没有经过控制引起的下呼吸道感染。针对肺炎可以起源于上呼吸道。一旦确诊是肺部感染，必须要积极的抗感染治疗，需要根据肺炎感染的致病菌类型来选择消炎药物。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039109.html,新型冠状肺炎来源?,新型冠状病毒目前病毒的来源尚在研究中。有研究认为病毒的中间宿主是蝙蝠。目前无论病毒的来源如何，我们首先要做的就是保护好自己不被感染。做到不出门，出门一定戴口罩，勤洗手。家中用酒精消毒，适当通风。只要我们保证自己不生病，就能减少一个感染源。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039103.html,肺炎疫情初期症状?,新型冠状病毒肺炎早期并没有特殊的症状，主要是以发热乏力干咳为主要表现，严重者会迅速导致呼吸衰竭。建议现在如果有明显的发热咳嗽的症状，要到当地的发热门诊来进行隔离观察诊断治疗，要进行核酸抗体的检查，才能做出明确是否感染冠状病毒。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039102.html,新型病毒肺炎特征?,新型肺炎的流行病学调查，新型肺炎的潜伏期一般为3-7天，最长不超过14天。新型肺炎是以发热、乏力、干咳为主要特征表现。少数患者伴有鼻塞、流涕、腹泻等症状。重型病例多在一周后出现呼吸困难，严重者快速进展为急性呼吸窘迫综合征、脓毒症休克、难以纠正的代谢性酸中毒和出凝血功能障碍临床表现。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039100.html,新冠病毒肺炎症状?,临床上新型冠状病毒肺炎是以发热、乏力、干咳为主要表现。少数患者伴有鼻塞、流涕、腹泻等症状。重型病例多在一周后出现呼吸困难，严重者快速进展为急性呼吸窘迫综合征、脓毒症休克、难以纠正的代谢性酸中毒和出凝血功能障碍。值得注意的是重型、危重型患者病程中可为中低热，甚至无明显发热症状。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039098.html,如何预防新型冠状肺炎?,新型冠状病毒的预防对于我们普通人来说主要包括切断传播途径以及保护易感人群两个方面。首先切断传播途径主要有佩戴口罩、勤洗手、注意房间通风等措施。保护易感人群主要是由于目前人群普遍易感，而且有潜伏期，因此如果没有特殊情况建议你最好不要去人流量大的场所。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039097.html,被传染新冠肺炎前兆?,感染新型冠状病毒肺炎初期可表现为发热，咳嗽，无力等症状，同时可能有鼻塞，咽痛等症状，随着病情发展，可表现为呼吸困难等。建议注意防护，减少外出，出门佩戴一次性外科口罩或N95，多饮水多食蔬菜水果，避免辛辣刺激性食物，注意空气流通，保持居住环境温度湿度适中。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039096.html,新形冠状肺炎什么发现的?,新型冠状病毒肺炎是在2019年12月份发现的，最初发现在武汉市。疫情当前，不要恐慌，不要散布谣言，也不要听信谣言，响应国家号召，服从政府安排，注意个人防护，外出一定要戴口罩，勤洗手，居家环境勤通风，保持室内空气清新，温度和湿度适宜，养成规律的生活习惯。,刘祥礼,主任医师,擅长各种内科疾病。,日照市中医医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039082.html,头痛12＋小时，其他无特殊，以往无此症状。睡醒后稍有缓减，会不会是新型冠状肺炎,现在头痛主要考虑劳累熬夜，精神过度紧张而引起的表现，而您所说的新型冠状肺炎也不能排除。如果是有明显的接触者。建议现在有必要时可以到当地的发热门诊来进行抽血核酸抗体的检查，或者是在观察2~3天要进行自我隔离，进行体温的监测，注意休息，避免劳累熬夜的现象。,王云巧,医师,主要针对内科疾病的常见疾病诊断和治疗，如高血压，糖尿病，心脑血管病变。,衡水协和医院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039052.html,昨天下午开始，右边胸上方还有后背右边骨头疼，感觉往下咽东西的时候咯噔一下，这是肺炎的症状吗？,所描述的症状疼痛的部位和性质考虑。现在可能是消化系统疾病，比如有胆囊炎或者胃炎，食管炎等。也不排除是有单纯的心理或精神压力过大导致有里间神经痛。首先要注意休息，一定要合理饮食，避免暴饮暴食，少吃辛辣油炸，要注意测量体温，预防感冒。观察症状变化，必要时到医院就诊。,景越,主治医师,内科对消化，呼吸，心血管，如慢性阻塞性肺疾病、各种肺炎、各型胃炎、功能性肠胃病、三高疾病，冠心病，脑梗塞脑卒中等慢性病较擅长。,莱芜市莱城区方下镇卫生院,2020-02-03
内科,肺炎,http://ask.39.net/question/66039028.html,体温不到37可能会染上肺炎吗,体温不到37度是正常体温，肺炎主要是指肺实质的炎症，为一种常见的呼吸系统疾病。大多由微生物、理化刺激、过敏反应等所引起．四季均可发病，但多见于寒冬、早春季节。通常说的肺炎主要为肺炎双球菌肺炎。最近爆发的是新型肺炎是乙类传染病，国家按甲类传染病管理。人群普遍易感，其主要通过呼吸道传播，还有间接接触传播、粪口传播。,尧建宇,医师,对呼吸内科如上感，咳嗽，支气管炎等有独到的疗效。,抚州市金巢区崇岗镇卫生院,2020-02-03
内科,肺炎,http://ask.39.net/question/66038873.html,就是以现在的肺炎情况来看，发烧37.3身体发热，全身肌肉酸软无力，严重吗？？,现在是特殊时期，出现发烧最好不要在家里，去当地正规医院发热门诊就诊，排除一下病因，如果只是普通感冒，可以口服阿莫西林胶囊，复方乙酰水杨酸片，连花清瘟胶囊。建议患者平时注意饮食，多吃一些新鲜水果和蔬菜，多喝水，注意保暖，以免受凉。最好不要出门。,张璟,医师,十二指肠溃疡，糖尿病，高血压，慢性胃炎，食管炎，胃炎,大封社区医院,2020-02-02
内科,肺炎,http://ask.39.net/question/66038681.html,2020病毒性肺炎症状?,病毒性肺炎症状表现为发烧，气短，胸闷，咳嗽干咳，咽痛，呼吸困难，如果是出现了这些症状，那就需要及时的去医院就诊，然后选择合适的方法治疗的。如果是感染了病毒性肺炎，需要住院隔离治疗的，需要根据症状和严重程度分析，针对性的治疗，一般都是可以控制疾病的，避免发生传染。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-02
内科,肺炎,http://ask.39.net/question/66038683.html,重症肺炎死前征兆?,肺炎死前征兆有嘴唇发紫，呼吸困难，不能正常呼吸，血氧饱和度明显降低，呼吸衰竭，如果是出现了这个情况，认为是治疗难度很大的，所以需要注意的。感染了新型冠状病毒后引起了肺炎，需要做个隔离治疗，配合医生，大多数通过治疗后是可以控制疾病的，如果是体质比较好，大多数是可以治愈的。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-02
内科,肺炎,http://ask.39.net/question/66038680.html,肺炎病毒体外存活多久?,新型冠状病毒肺炎病毒在室外存活时间不确定，如果干燥高温的环境中，病毒可能会在几分钟内死亡。如果是潮湿环境或者寒冷环境病毒存活时间相对较长。消灭新型冠状病毒有效的措施，可以选择65%以上的乙醇进行消毒，高温56度时病毒会死亡，另外你选择含氯消毒剂或者一些有机碱性溶剂消毒。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-02
内科,肺炎,http://ask.39.net/question/66038668.html,新型冠状肺炎吃什么药?,新型肺炎一般通常建议用中成药治疗，可以用双黄连口服液，羚羊清肺颗粒治疗，是可以起到缓解症状的作用，对疾病的治疗是有帮助的。新型肺炎对身体的危害很大的，一般确诊后需要隔离治疗的，需要对症治疗，避免发生呼吸衰竭，需要用抗病毒药物和激素药物治疗。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-02
内科,肺炎,http://ask.39.net/question/66038663.html,防新型冠状肺炎戴哪种口罩?,要预防新型冠状肺炎，主要就是戴医用的外科口罩以及n95口罩可以起到有效预防的作用。如果没有接触新型冠状肺炎的患者，或者是没有和疑似的冠状肺炎患者进行接触，也没有到人群密集的地方去，通常戴医用的外科口罩就可以。但是如果接触这样的患者或者是疑似患者，最好戴n95口罩。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-02
内科,肺炎,http://ask.39.net/question/66038662.html,新冠性肺炎潜伏期的症状?,新型冠状肺炎的潜伏期通常大约在三天到7天左右的时间，最长一般不超过14天的时间。潜伏期的患者通常并没有任何症状的表现。后期患者主要会表现为有发热，乏力和干咳的表现。可以进行冠状病毒的核酸检测来进行明确病情。严重情况下会引起呼吸窘迫综合症。,赵曙光,副主任医师,呼吸困难综合救治、创伤性/或非创伤性急症出血的微创介入治疗、急性中毒一体化救治等。,太和县人民医院,2020-02-02
